"CustomerID","Recency","Frequency","Monetary","Cluster"
16438,76.8888888888889,5,798.35,"2"
16440,206.984027777778,5,3640.67,"4"
16441,224.009027777778,2,381.2,"4"
16442,359.039583333333,3,609.3,"4"
16444,218.066666666667,4,654.67,"4"
16445,0,1,230.51,"2"
16446,204.974305555556,2,168472.5,"3"
16447,0,1,255.91,"2"
16448,0,1,182.99,"2"
16449,82.9236111111111,2,707.69,"2"
16450,0,1,311.92,"2"
16451,0,1,266.97,"2"
16454,19.7798611111111,2,6.9,"2"
16455,307.814583333333,7,1841.18,"4"
16456,273.985416666667,5,2158.18,"4"
16457,0,1,208.36,"2"
16458,357.904861111111,18,3482.74,"1"
16460,53.1465277777778,3,811.23,"2"
16461,0,1,142.92,"2"
16462,210.059722222222,3,136,"4"
16463,182.969444444444,4,1422.4,"4"
16464,122.929166666667,3,1298.66,"2"
16466,258.997222222222,7,1595.96,"4"
16468,0,1,74.9,"2"
16469,222.968055555556,4,625.42,"4"
16470,307.0125,4,752.77,"4"
16471,0,1,223.95,"2"
16473,171.927083333333,3,316.11,"4"
16474,137.924305555556,7,1810.65,"4"
16475,185.206944444444,4,544.3,"4"
16477,307.872222222222,7,2494.46,"4"
16478,40.1590277777778,3,331,"2"
16479,0.025,2,300.83,"2"
16480,0,1,769.29,"2"
16482,0,1,220.62,"2"
16483,0,1,139.35,"2"
16484,17.0604166666667,2,404.3,"2"
16485,0,1,363.65,"2"
16488,115.080555555556,3,498.8,"2"
16491,0,1,731.5,"2"
16493,250.120833333333,4,1351.63,"4"
16494,0,1,826.53,"2"
16495,272.8625,3,648.26,"4"
16496,308.034027777778,3,1599.52,"4"
16497,283.899305555556,6,2965.69,"4"
16498,0.802083333333333,2,100.97,"2"
16499,4.12777777777778,2,365.45,"2"
16500,326.066666666667,6,400.86,"4"
16503,253.913888888889,4,1431.93,"4"
16504,0,1,465.88,"2"
16505,0,1,777.6,"2"
16506,20.8520833333333,2,90.3,"2"
16509,0,1,363.7,"2"
16510,0,1,248.1,"2"
16511,244.970138888889,3,918.33,"4"
16513,38.8069444444444,4,874.59,"2"
16515,259.000694444444,5,1624.14,"4"
16516,0,1,101.7,"2"
16517,0,1,162.7,"2"
16518,222.936111111111,2,484.32,"4"
16519,340.064583333333,2,215.08,"4"
16520,179.011111111111,3,1046.57,"4"
16523,313.875,21,9418.47,"1"
16525,364.15,26,13027.45,"1"
16526,0,1,290.36,"2"
16527,0,1,228.06,"2"
16528,0,1,244.41,"2"
16529,0,1,455.25,"2"
16531,338.131944444444,7,1244.59,"4"
16532,320.938194444444,3,6748.8,"4"
16533,48.9173611111111,3,1082.81,"2"
16535,0,1,593.75,"2"
16536,0,1,548.12,"2"
16539,370.709027777778,4,1388.81,"4"
16542,0,1,119.62,"2"
16545,0,1,339.3,"2"
16546,81.9673611111111,2,787.15,"2"
16549,324.04375,10,4034.9,"4"
16550,259.888194444444,5,2298.97,"4"
16551,240.968055555556,3,922.12,"4"
16552,130.894444444444,2,379.73,"2"
16553,197.072222222222,12,5719.82,"4"
16554,289.090277777778,3,837.1,"4"
16555,74.0826388888889,2,285.89,"2"
16556,293.919444444444,7,3313.79,"4"
16557,113.025,2,281.85,"2"
16558,365.929861111111,20,8338.49,"1"
16560,331.832638888889,2,841.41,"4"
16561,54.08125,2,511.12,"2"
16563,0,1,1077.74,"2"
16565,0,1,173.7,"2"
16566,277.253472222222,5,614.66,"4"
16567,142.184722222222,2,865.6,"2"
16569,0,1,124.2,"2"
16570,296.267361111111,10,3738.4,"4"
16571,255.086805555556,3,1421.69,"4"
16572,148.1875,3,1009.6,"4"
16573,205.749305555556,2,663.61,"4"
16574,0,1,451.44,"2"
16581,0,1,105.84,"2"
16582,0,1,313.62,"2"
16583,0,1,233.45,"2"
16584,174.021527777778,2,936.08,"4"
16586,0,1,463.95,"2"
16587,0,1,225.15,"2"
16589,90.0548611111111,3,459.24,"2"
16591,0,1,213.5,"2"
16592,283.145833333333,16,4113.68,"4"
16593,277.020833333333,3,330.03,"4"
16594,0,1,181.09,"2"
16595,0,1,360.16,"2"
16596,350.738888888889,2,250.15,"4"
16597,0,1,90.04,"2"
16598,0,1,145.05,"2"
16600,334.157638888889,6,813.52,"4"
16601,0,1,242.7,"2"
16602,0,1,528.08,"2"
16603,16.8777777777778,2,482.47,"2"
16607,341.071527777778,14,3347.71,"4"
16609,237.139583333333,7,5493.46,"4"
16610,0,1,75.66,"2"
16611,0,1,129.49,"2"
16612,278.875,4,1187.66,"4"
16613,0,1,618.59,"2"
16614,0,1,506.19,"2"
16616,142.120138888889,2,500.42,"2"
16617,0,1,151.85,"2"
16618,291.08125,5,2647.59,"4"
16619,0,1,226.21,"2"
16620,257.070833333333,2,178.96,"4"
16621,226.004166666667,4,813.48,"4"
16623,0,1,129.45,"2"
16624,116.929861111111,2,810.57,"2"
16625,0,1,333.08,"2"
16626,265.978472222222,17,4413.1,"4"
16627,0,1,322.8,"2"
16628,205.159722222222,5,2188.05,"4"
16629,22.7652777777778,2,408.63,"2"
16633,216.961805555556,6,2883.1,"4"
16634,149.769444444444,2,217.9,"2"
16637,193.122916666667,4,1154.47,"4"
16638,346.034722222222,10,1680.72,"4"
16639,204.159027777778,3,1257.51,"4"
16641,0,1,231.1,"2"
16642,202.955555555556,2,688.33,"4"
16643,0,1,487.51,"2"
16644,34.9902777777778,2,833.78,"2"
16647,35.0944444444444,2,214.06,"2"
16648,0,1,290.66,"2"
16650,0,1,518.42,"2"
16652,214.850694444444,7,6773.97,"4"
16653,55.0506944444444,2,1212.66,"2"
16654,227.009722222222,4,601.27,"4"
16655,314.047916666667,6,3789.52,"4"
16656,342.138888888889,15,8625.8,"1"
16657,244.990277777778,4,874.43,"4"
16658,0,1,123.24,"2"
16659,0,1,39.12,"2"
16660,303.089583333333,4,1267.65,"4"
16665,0,1,135.4,"2"
16666,0,1,118.98,"2"
16667,216.103472222222,2,567.18,"4"
16668,269.20625,6,306.72,"4"
16669,54.9256944444444,3,1348.88,"2"
16670,341.961111111111,11,4095.9,"4"
16671,136.097222222222,3,1692.27,"2"
16672,264.259722222222,20,8134.94,"1"
16674,43.8972222222222,2,304.24,"2"
16676,303.959027777778,4,1592.12,"4"
16678,280.120138888889,12,3109.99,"4"
16679,0,1,129.75,"2"
16680,0,1,183.7,"2"
16681,180.892361111111,6,1770.34,"4"
16682,183.049305555556,5,1028,"4"
16684,353.855555555556,28,66653.56,"1"
16685,0.00972222222222222,2,324.24,"2"
16686,307.963888888889,7,2959.88,"4"
16688,59.1256944444444,4,1260.86,"2"
16689,6.92361111111111,2,422.6,"2"
16690,129.172916666667,2,225.58,"2"
16692,32.9618055555556,2,1276,"2"
16693,203.002777777778,2,477.86,"4"
16696,112.960416666667,4,657.9,"2"
16697,0,1,112.75,"2"
16698,26.8881944444444,2,1998,"2"
16700,357.768055555556,13,5076.55,"4"
16701,352.971527777778,13,5398.3,"4"
16705,358.053472222222,20,14034.99,"1"
16706,76.9145833333333,3,531.35,"2"
16708,0,1,656.63,"2"
16709,197.000694444444,5,3029.87,"4"
16710,349.067361111111,10,2467.99,"4"
16711,354.159027777778,5,1651.03,"4"
16712,266.945138888889,11,3611.31,"4"
16713,347.982638888889,15,6910.78,"1"
16714,98.8951388888889,3,1129.06,"2"
16715,0,1,301.72,"2"
16716,44.7694444444444,2,901.2,"2"
16717,342.811111111111,6,3843.08,"4"
16718,0,1,606.05,"2"
16719,353.889583333333,7,1770.22,"4"
16720,0,1,152.95,"2"
16721,0,1,292.47,"2"
16722,351.020138888889,13,4730.81,"4"
16723,16.0625,2,576.4,"2"
16725,69.0347222222222,7,758.27,"2"
16726,335.059027777778,5,1358.74,"4"
16727,0,1,256.32,"2"
16728,218.047222222222,4,1048.28,"4"
16729,203.004861111111,21,7205.33,"1"
16730,267.006944444444,3,743.11,"4"
16732,0,1,603.75,"2"
16734,61.9472222222222,3,646.76,"2"
16735,255.955555555556,5,2247.41,"4"
16737,0,1,417.6,"2"
16738,0,1,3.75,"2"
16739,0,1,323,"2"
16742,0,1,464.9,"2"
16743,329.040277777778,7,2213.13,"4"
16744,161.911805555556,7,1291.91,"4"
16745,225.01875,17,7180.7,"1"
16746,354.034722222222,18,6680.11,"1"
16747,30.0548611111111,2,836.06,"2"
16748,316.852083333333,5,1515.9,"4"
16750,187.829861111111,5,623.93,"4"
16751,0,1,1764.72,"2"
16752,0,1,207.5,"2"
16753,0,1,223.92,"2"
16754,0,1,2002.4,"2"
16755,201.106944444444,3,1475.43,"4"
16756,0,1,239.4,"2"
16757,0,1,106.83,"2"
16758,0,1,369.34,"2"
16759,23.15,3,789.79,"2"
16761,0,1,316.62,"2"
16762,124.952083333333,3,1207.24,"2"
16763,0,1,611.85,"2"
16764,139.766666666667,13,2790.95,"4"
16765,0,1,34,"2"
16766,0.075,2,1145.6,"2"
16767,285.836111111111,11,5575.56,"4"
16768,224.009027777778,3,478.09,"4"
16769,0,1,361.54,"2"
16770,314.855555555556,5,757.1,"4"
16771,304.979861111111,5,2242.61,"4"
16773,0,1,171.59,"2"
16774,110.997222222222,4,661.52,"2"
16775,357.004861111111,11,1691.51,"4"
16776,0,1,371.54,"2"
16777,176.963194444444,2,222.62,"4"
16778,199.935416666667,2,245.94,"4"
16779,364.206944444444,22,10611.72,"1"
16780,158.940972222222,2,422.24,"4"
16781,0,1,311.25,"2"
16782,355.077777777778,13,2267.95,"4"
16784,0,1,107.6,"2"
16788,131.075,2,594.39,"2"
16789,0,1,80.8,"2"
16790,34.0208333333333,6,1545.62,"2"
16791,303.145833333333,7,1705.78,"4"
16792,0.00138888888888889,2,110.38,"2"
16793,0,1,243.84,"2"
16794,179.152083333333,10,1196.5,"4"
16795,0,1,414.88,"2"
16796,0,1,305.62,"2"
16800,0,1,1162.65,"2"
16801,110.067361111111,4,1594.23,"2"
16803,0,1,332.3,"2"
16804,247.038194444444,3,536.99,"4"
16805,186.908333333333,2,460.59,"4"
16806,135.811111111111,4,762.16,"2"
16807,128.093055555556,3,1121.59,"2"
16808,175.020138888889,2,288.42,"4"
16809,239.017361111111,5,914.69,"4"
16810,0,1,309.54,"2"
16811,12.7638888888889,2,547.07,"2"
16812,0,1,479.35,"2"
16813,196.024305555556,10,1652.18,"4"
16814,355.070833333333,21,6416.7,"1"
16816,254.885416666667,4,417.06,"4"
16817,365.863888888889,9,1604.75,"4"
16818,194.957638888889,11,3349.57,"4"
16820,0,1,497.61,"2"
16823,0,1,358.38,"2"
16824,148.959722222222,2,460.64,"2"
16825,147.088194444444,2,775.18,"2"
16826,0,1,341.7,"2"
16828,19.0736111111111,2,128.5,"2"
16829,0,1,197.22,"2"
16830,0,1,325.91,"2"
16832,33.0583333333333,3,199.15,"2"
16833,333.067361111111,4,1106.53,"4"
16834,0,1,413.46,"2"
16835,244.857638888889,2,180.85,"4"
16836,76.89375,2,251.87,"2"
16837,214.235416666667,11,3170.98,"4"
16838,90.925,2,588.85,"2"
16839,360.908333333333,34,16594.35,"1"
16841,250.965972222222,6,1869.82,"4"
16842,201.827083333333,3,1264.19,"4"
16843,284.705555555556,16,10196.57,"1"
16846,0,1,214.32,"2"
16847,0,1,193.44,"2"
16848,0,1,281.42,"2"
16849,0,1,124.57,"2"
16850,0,1,332.41,"2"
16851,47.1555555555556,3,342.45,"2"
16852,165.897916666667,2,144.91,"4"
16855,19.8138888888889,2,328.4,"2"
16856,0,1,35.4,"2"
16858,0,1,375.69,"2"
16859,116.944444444444,2,747.81,"2"
16861,98.7270833333333,2,173.76,"2"
16863,335.269444444444,2,502.8,"4"
16866,20.8972222222222,3,207.74,"2"
16869,152.959027777778,4,817.12,"4"
16871,248.372222222222,6,2812.34,"4"
16872,107.064583333333,3,680.02,"2"
16873,359.847222222222,6,7123.62,"4"
16875,272.126388888889,5,2095.53,"4"
16877,195.898611111111,6,846.62,"4"
16878,0,1,13.3,"2"
16880,158.783333333333,7,1491.43,"4"
16881,0,1,432,"2"
16882,250.707638888889,3,705.12,"4"
16883,184.095833333333,2,272.48,"4"
16884,0.0666666666666667,2,429.84,"2"
16885,341.845138888889,3,450.41,"4"
16887,0,1,192.33,"2"
16889,142.0125,3,1578.67,"2"
16891,369.986111111111,5,742.43,"4"
16892,182.071527777778,5,518.19,"4"
16893,0,1,145.93,"2"
16895,0,1,202.27,"2"
16897,14.1319444444444,2,289.78,"2"
16898,342.139583333333,3,501.03,"4"
16899,352.952777777778,6,1271.06,"4"
16900,46.8854166666667,3,887.11,"2"
16902,0,1,1706.88,"2"
16903,0,1,363.2,"2"
16904,362.986805555556,16,3653.75,"4"
16905,366.1375,7,3037.6,"4"
16906,166.971527777778,4,559.59,"4"
16907,336.05,5,928.76,"4"
16909,0,1,379.14,"2"
16910,86.9423611111111,8,1508.96,"2"
16912,294.858333333333,11,2555.58,"4"
16913,0,1,113.44,"2"
16914,0,1,183.76,"2"
16915,274.282638888889,6,621.68,"4"
16916,348.954166666667,2,562.41,"4"
16917,0,1,391.52,"2"
16918,267.800694444444,6,1068.82,"4"
16919,212.029861111111,11,2592.25,"4"
16921,0,1,154.18,"2"
16923,350.079166666667,19,7069.08,"1"
16924,62.9993055555556,3,829.89,"2"
16926,0,1,230.25,"2"
16927,245.967361111111,3,543.05,"4"
16928,292.992361111111,17,2814.7,"4"
16929,151.831944444444,7,1295.39,"4"
16930,42.075,3,378.89,"2"
16931,364.065972222222,21,4554.87,"1"
16932,0,1,150.23,"2"
16933,237.972916666667,2,563.23,"4"
16934,0.0104166666666667,2,931.03,"2"
16936,0,1,261.9,"2"
16938,300.031944444444,4,2711.68,"4"
16940,237.033333333333,3,3049.88,"4"
16942,215.028472222222,9,1904.99,"4"
16943,106.914583333333,3,816.73,"2"
16945,336.743055555556,19,4345.5,"1"
16947,0,1,406.48,"2"
16948,187.075,3,435.02,"4"
16949,312.955555555556,6,1286.27,"4"
16950,310.740277777778,3,1178.56,"4"
16951,169.879861111111,3,1277.75,"4"
16952,0.00347222222222222,2,167.61,"2"
16953,0,1,20.8,"2"
16954,358.961805555556,9,2085.08,"4"
16955,188.878472222222,4,518.67,"4"
16956,0,1,308.74,"2"
16957,42.1881944444444,2,416.64,"2"
16959,0,1,117.35,"2"
16960,213.986805555556,3,507.05,"4"
16961,0,1,234.17,"2"
16963,0,1,110.55,"2"
16965,0,1,201.19,"2"
16966,231.974305555556,7,2154.97,"4"
16967,0,1,319.02,"2"
16968,103.174305555556,2,439.43,"2"
16969,152.043055555556,3,650.41,"4"
16971,0,1,357.21,"2"
16976,0,1,251.52,"2"
16978,0,1,344.33,"2"
16979,294.125694444444,6,1852,"4"
16980,36.1513888888889,2,1028.46,"2"
16982,0,1,384.06,"2"
16983,356.983333333333,7,1905.87,"4"
16984,41.8375,2,4459.52,"2"
16985,341.121527777778,10,5464.12,"4"
16986,0.835416666666667,2,1873.2,"2"
16987,202.063194444444,7,1616.8,"4"
16988,0,1,126.12,"2"
16989,143.311111111111,6,1133.25,"4"
16990,0,1,179,"2"
16992,274.050694444444,5,1614.31,"4"
16996,323.139583333333,6,1456.96,"4"
16997,37.2340277777778,3,702,"2"
16998,154.751388888889,4,295,"4"
16999,50.9236111111111,2,484.82,"2"
17001,358.002083333333,11,3989.57,"4"
17002,205.0375,3,1493.73,"4"
17004,46.0895833333333,2,1312.14,"2"
17006,70.9958333333333,4,781.78,"2"
17007,306.868055555556,6,889.93,"4"
17010,0,1,195.36,"2"
17011,0,1,270.9,"2"
17014,58.10625,3,583.43,"2"
17015,156.893055555556,3,1838.61,"4"
17017,369.96875,20,8694.26,"1"
17018,285.122222222222,2,920.1,"4"
17019,357.007638888889,4,1258.08,"4"
17022,0,1,71,"2"
17024,112.177777777778,3,95.85,"2"
17025,312.722916666667,3,357.77,"4"
17026,184.070138888889,2,154.83,"4"
17027,238.920138888889,6,877.56,"4"
17029,126.00625,2,716,"2"
17030,0,1,146.87,"2"
17031,143.03125,2,380.35,"2"
17033,273.050694444444,3,1030.14,"4"
17034,271.211111111111,3,745.52,"4"
17035,65.9555555555555,2,433.53,"2"
17037,0,1,1267.32,"2"
17038,0,1,112.4,"2"
17040,0,1,449.73,"2"
17041,333.984722222222,3,1071.49,"4"
17042,244.897916666667,5,1036.58,"4"
17043,234.027777777778,4,1735.18,"4"
17044,0,1,948.48,"2"
17045,134.209027777778,3,339.44,"2"
17046,0,1,642.02,"2"
17047,119.859027777778,3,1100.9,"2"
17048,213.790277777778,3,925.35,"4"
17049,273.09375,9,5655.03,"4"
17050,203.046527777778,6,3185.64,"4"
17051,0,1,240.89,"2"
17052,0,1,399.09,"2"
17053,0,1,498.48,"2"
17054,216.9875,5,1356.33,"4"
17058,158.038194444444,3,1179.89,"4"
17059,339.994444444444,5,3080.39,"4"
17060,0,1,234.24,"2"
17061,158.913194444444,11,5232.23,"4"
17062,55.9597222222222,4,533.33,"2"
17063,268.107638888889,7,1461.14,"4"
17064,268.755555555556,3,855.45,"4"
17068,355.969444444444,21,4552.14,"1"
17069,345.016666666667,9,2709.7,"4"
17070,0,1,304.24,"2"
17071,281.342361111111,9,2429.03,"4"
17073,91.8819444444444,4,1446.09,"2"
17075,299.943055555556,4,834.12,"4"
17076,328.322916666667,3,841.08,"4"
17078,0.0194444444444444,2,378.2,"2"
17079,0,1,118.8,"2"
17080,247.0375,2,287.62,"4"
17081,20.9916666666667,2,288.91,"2"
17082,285.028472222222,2,2003.85,"4"
17083,194.170138888889,3,1405.78,"4"
17084,0.00347222222222222,2,2747.99,"2"
17085,239.077083333333,5,1562.4,"4"
17086,56.1055555555556,6,2050.08,"2"
17088,225.190972222222,4,1991.01,"4"
17090,349.994444444444,7,1974.65,"4"
17091,365.033333333333,9,3827.76,"4"
17092,227.208333333333,4,1774.03,"4"
17094,0,1,302,"2"
17095,312.052777777778,3,1324.16,"4"
17096,246.122222222222,4,1022.13,"4"
17097,363.090277777778,8,954.42,"4"
17100,0,2,971.74,"2"
17101,167.963888888889,4,1621.73,"4"
17102,0,1,25.5,"2"
17105,147.046527777778,2,665.78,"2"
17107,244.95625,6,10797.48,"4"
17109,203.050694444444,6,881.29,"4"
17110,0,1,163.3,"2"
17111,0,1,231.61,"2"
17114,329.026388888889,8,801.12,"4"
17115,224.988888888889,3,837.5,"4"
17117,0,1,116.2,"2"
17118,0,1,157.02,"2"
17119,56.1506944444444,2,606.91,"2"
17120,0,1,307.46,"2"
17122,0,1,138.32,"2"
17123,0,1,345.3,"2"
17124,0,1,294.24,"2"
17125,0,1,230.5,"2"
17126,210.101388888889,5,989.45,"4"
17128,0,1,157.09,"2"
17131,70.0069444444444,5,2463.17,"2"
17133,250.944444444444,7,4892.24,"4"
17134,157.914583333333,2,413.2,"4"
17135,355.303472222222,7,1139.73,"4"
17138,0,1,380.5,"2"
17139,273.027777777778,12,10650.77,"4"
17140,0,1,454.12,"2"
17142,0,1,579,"2"
17144,83.2131944444444,2,984.57,"2"
17146,253.016666666667,3,749.78,"4"
17147,289.122222222222,4,1714.59,"4"
17148,0,1,124.88,"2"
17152,68.8326388888889,3,1689.5,"2"
17153,0,1,213.78,"2"
17154,0,1,329.34,"2"
17155,160.094444444444,2,251.7,"4"
17157,168.751388888889,2,319,"4"
17158,328.091666666667,3,1266.97,"4"
17159,150.04375,3,1538.88,"4"
17160,210.086805555556,6,3518.03,"4"
17162,276.963194444444,10,1715.46,"4"
17163,56.7104166666667,2,293.1,"2"
17164,240.783333333333,7,2467.35,"4"
17165,0,1,158.68,"2"
17166,165.061111111111,2,206.34,"4"
17169,125.88125,2,835.78,"2"
17171,0,1,224.91,"2"
17172,0,1,317.76,"2"
17173,125.968055555556,8,3766.6,"4"
17174,0,1,59.9,"2"
17175,252.024305555556,4,1443.69,"4"
17176,0,1,306.13,"2"
17179,183.1,3,711.79,"4"
17180,259.903472222222,4,783.97,"4"
17181,316.090277777778,2,239.92,"4"
17183,97.7791666666667,6,3347.31,"2"
17186,13.8944444444444,2,144,"2"
17187,0,1,203.95,"2"
17188,351.039583333333,7,2474.23,"4"
17189,253.090972222222,2,383.75,"4"
17190,148.836111111111,2,444.74,"2"
17191,340.098611111111,7,2093.68,"4"
17193,141.113194444444,7,1699.3,"4"
17194,86.9993055555556,2,262.62,"2"
17197,0,1,1013.01,"2"
17198,347.822916666667,3,692.22,"4"
17201,0,1,289.78,"2"
17203,24.9097222222222,6,3560.08,"2"
17204,88.0861111111111,4,1564.56,"2"
17205,0,1,384.08,"2"
17206,0,1,204.24,"2"
17211,342.971527777778,8,2317.22,"4"
17212,0,1,226.85,"2"
17213,326.076388888889,7,2781.23,"4"
17214,298.91875,6,1059.12,"4"
17217,0,1,113.5,"2"
17218,363.935416666667,10,1951.97,"4"
17219,0,1,114.23,"2"
17220,339.953472222222,14,3187.55,"4"
17221,28.8305555555556,2,334.48,"2"
17222,0,1,328.65,"2"
17223,58.0756944444444,2,416.89,"2"
17226,0,1,393.49,"2"
17227,349.982638888889,6,939.32,"4"
17228,356.766666666667,8,1906.09,"4"
17229,46.0541666666667,2,318.76,"2"
17230,95.2013888888889,8,3638.41,"2"
17231,349.043055555556,10,3124.72,"4"
17232,11.9979166666667,2,417.77,"2"
17233,0,1,190.88,"2"
17234,0,1,149.89,"2"
17235,347.092361111111,2,550.06,"4"
17236,350.007638888889,6,916.13,"4"
17237,11.0881944444444,2,314.69,"2"
17238,368.854166666667,17,3719.1,"1"
17239,0,1,382.5,"2"
17242,72.0770833333333,2,1135.04,"2"
17243,368.140972222222,26,8540.05,"1"
17244,0,1,954.9,"2"
17245,0,1,171.45,"2"
17247,0,1,280.09,"2"
17248,0,1,318.65,"2"
17250,257.8125,2,381.97,"4"
17251,0,1,269.83,"2"
17252,69.7111111111111,2,348.91,"2"
17253,0,1,178.26,"2"
17254,10.9423611111111,2,271.19,"2"
17255,258.875,2,291.48,"4"
17256,204.942361111111,2,240,"4"
17259,220.0875,2,581.23,"4"
17262,313.976388888889,5,1253.36,"4"
17263,0,1,63.44,"2"
17265,41.9506944444444,2,550.01,"2"
17266,145.09375,3,296.58,"2"
17267,0.00208333333333333,2,317.2,"2"
17268,137.865277777778,4,763.64,"2"
17272,220.188888888889,4,2148.63,"4"
17274,0,1,107.82,"2"
17277,95.0069444444444,2,1065.35,"2"
17278,0,1,246.04,"2"
17279,0,1,187.83,"2"
17282,169.120138888889,3,1685.46,"4"
17284,276.004861111111,6,1647.48,"4"
17286,0,1,151.37,"2"
17287,346.045138888889,7,1049.06,"4"
17288,349.108333333333,7,1417.63,"4"
17289,148.923611111111,3,931.02,"4"
17290,12.8645833333333,2,513.01,"2"
17291,0,1,550.8,"2"
17293,352.9875,9,1854.06,"4"
17295,35.9354166666667,3,547,"2"
17297,0,1,128.18,"2"
17298,23.1819444444444,2,498.42,"2"
17299,161.83125,4,656.61,"4"
17301,0,1,163.24,"2"
17302,290.973611111111,5,1135.63,"4"
17303,0,1,250.04,"2"
17306,342.944444444444,19,8631.31,"1"
17309,0,1,82.75,"2"
17311,238.135416666667,2,1384.85,"4"
17312,20.9444444444444,3,644.3,"2"
17313,0,1,2328.84,"2"
17314,287.927777777778,8,2527.92,"4"
17315,355.99375,38,6281.23,"1"
17317,43.1902777777778,3,2600.34,"2"
17320,267.911805555556,3,1200.62,"4"
17321,59.0881944444444,2,657.16,"2"
17323,277.11875,7,906.52,"4"
17324,348.909027777778,4,986.48,"4"
17325,0,1,96.8,"2"
17329,300.954861111111,2,523.11,"4"
17330,44.8958333333333,2,363.9,"2"
17331,0,1,175.2,"2"
17333,0,1,494.25,"2"
17334,6.24722222222222,2,307.02,"2"
17337,158.909027777778,4,1981.06,"4"
17338,344.059722222222,8,6493.54,"4"
17339,270.947916666667,2,243.36,"4"
17340,336.784027777778,11,12353.29,"4"
17341,209.990972222222,3,682.29,"4"
17343,0,1,193.64,"2"
17344,0,1,157.62,"2"
17345,181.109027777778,4,519.69,"4"
17346,369.905555555556,15,2622.88,"4"
17347,0,1,228.96,"2"
17348,283.025,5,1156.6,"4"
17349,0,1,98.25,"2"
17350,42.9875,4,1281.32,"2"
17351,237.111111111111,3,587.15,"4"
17353,25.0430555555556,2,1740,"2"
17354,0,1,1393.06,"2"
17356,0,1,178.22,"2"
17357,0.000694444444444444,2,384.39,"2"
17358,52.1118055555556,2,360.81,"2"
17359,0,1,127.86,"2"
17360,166.834722222222,3,568.24,"4"
17361,242.241666666667,3,488.2,"4"
17362,70.1784722222222,2,312.23,"2"
17364,330.66875,11,4462.68,"4"
17365,320.001388888889,8,4767.36,"4"
17367,0,1,167.55,"2"
17368,314.145138888889,8,1878.87,"4"
17370,96.9333333333333,4,446.18,"2"
17371,343.923611111111,3,418.4,"4"
17372,321.984027777778,8,1337.18,"4"
17373,272.154166666667,4,646.92,"4"
17374,62.8416666666667,2,495.77,"2"
17375,162.020138888889,3,400.1,"4"
17376,240.933333333333,2,203.2,"4"
17377,349.945833333333,20,4058.32,"1"
17379,0,1,389.72,"2"
17381,363.959027777778,29,20275.61,"1"
17382,0,1,65.4,"2"
17383,0,1,193.39,"2"
17384,199.986805555556,2,336.4,"4"
17385,0,1,256.11,"2"
17386,157.970138888889,6,2686.42,"4"
17387,13.9826388888889,2,746.81,"2"
17388,209.91875,4,1259.56,"4"
17389,330.743055555556,34,31833.68,"1"
17391,0.900694444444444,2,508.8,"2"
17392,51.7388888888889,2,417.27,"2"
17394,0,1,203.87,"2"
17396,332.185416666667,8,7330.8,"4"
17397,0.00694444444444444,2,681.41,"2"
17398,140.863888888889,3,653.38,"2"
17400,226.931944444444,5,2097.84,"4"
17402,364.848611111111,13,2633.85,"4"
17403,0,1,263.92,"2"
17404,356.123611111111,15,31906.82,"1"
17405,149.121527777778,3,1031.41,"4"
17406,33.1888888888889,3,2184.42,"2"
17408,0,1,32.65,"2"
17409,63.7458333333333,2,771.85,"2"
17410,199.017361111111,5,1214.72,"4"
17411,249.028472222222,3,778.94,"4"
17412,369.796527777778,7,1258.06,"4"
17414,141.020833333333,2,778,"2"
17415,0,1,507.84,"2"
17416,251.959722222222,7,6893.42,"4"
17418,281.05625,2,463.46,"4"
17419,355.947222222222,12,4226.57,"4"
17420,323.205555555556,3,598.83,"4"
17422,279.946527777778,6,1979.37,"4"
17423,171.181944444444,2,698.41,"4"
17425,41.1618055555556,2,759.17,"2"
17426,274.064583333333,6,5037.26,"4"
17427,0,1,100.8,"2"
17428,368.005555555556,28,17256.85,"1"
17429,90.1451388888889,3,524.92,"2"
17430,332.846527777778,2,265.76,"4"
17431,0,1,403.3,"2"
17432,19.0020833333333,2,365.76,"2"
17433,0,1,303.16,"2"
17434,82.9736111111111,7,2373.82,"2"
17436,225.039583333333,2,216.3,"4"
17438,0,1,388.45,"2"
17440,90.9923611111111,3,186.42,"2"
17442,253.84375,6,2248.56,"4"
17443,0,1,534.24,"2"
17444,25.1256944444444,3,2940.04,"2"
17446,133.834722222222,2,120.9,"2"
17447,31.1722222222222,2,541.53,"2"
17449,357.249305555556,7,2519.21,"4"
17450,359.170833333333,46,194390.79,"3"
17451,104.130555555556,7,1721.4,"2"
17453,46.6944444444444,2,486.72,"2"
17454,167.127777777778,4,517.53,"4"
17455,0,1,131.7,"2"
17456,0,1,249.86,"2"
17457,212.927083333333,5,1737.7,"4"
17458,0,1,316.5,"2"
17459,16.8506944444444,2,657.3,"2"
17460,278.944444444444,6,622.43,"4"
17461,6.93055555555556,3,735.82,"2"
17462,223.871527777778,2,675.69,"4"
17463,296.911111111111,5,1875.86,"4"
17464,0,1,289.96,"2"
17466,68.1659722222222,2,763.28,"2"
17468,4.11180555555556,2,137,"2"
17469,188.180555555556,5,1870.97,"4"
17470,323.114583333333,5,1125.07,"4"
17472,108.011805555556,3,697.54,"2"
17475,0,1,194.37,"2"
17480,0,1,511.82,"2"
